tile_filename,source_product,center_lat,center_lon,std_dev,prox_score,priority_score,rating,rating_label
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y12160.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.763712,355.660574,94.015,0.0,0.2796,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y09600.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.786194,355.599543,93.987,0.0,0.2795,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y56960.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.349533,355.574705,93.999,0.0,0.2795,0,No target feature
ch2_ohr_ncp_20240425T1406019344_d_img_d18_x05120_y93440.png,ch2_ohr_ncp_20240425T1406019344_d_img_d18,-69.833484,32.279494,93.988,0.0,0.2795,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24960.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.611833,355.597672,93.99,0.0,0.2795,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y65920.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.266916,355.570131,93.978,0.0,0.2794,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y37120.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.617324,355.502075,93.963,0.0,0.2794,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y44800.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.537889,355.494531,93.964,0.0,0.2794,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y39040.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.500033,355.604592,93.954,0.0,0.2793,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y10240.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.747296,355.614994,93.951,0.0,0.2793,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y11520.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.769592,355.661527,93.951,0.0,0.2793,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y33280.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.56786,355.586981,93.929,0.0,0.2792,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49920.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.41444,355.578334,93.936,0.0,0.2792,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y69760.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.216479,355.578671,93.938,0.0,0.2792,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y07680.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.921894,355.531349,93.908,0.0,0.2791,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y80640.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.116049,355.56961,93.917,0.0,0.2791,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64000.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.252552,355.552436,93.918,0.0,0.2791,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y51840.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.398457,355.600715,93.905,0.0,0.2791,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y50560.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.40854,355.578002,93.901,0.0,0.279,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y45440.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.531268,355.493891,93.894,0.0,0.279,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01280.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.848546,355.6371,93.902,0.0,0.279,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y64640.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.246659,355.551696,93.896,0.0,0.279,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y62720.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.298313,355.584522,93.9,0.0,0.279,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y38400.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.505937,355.60513,93.875,0.0,0.2789,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y44160.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.469156,355.612198,93.868,0.0,0.2789,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y16640.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.72247,355.653729,93.854,0.0,0.2788,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48640.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.426247,355.579008,93.83,0.0,0.2787,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y77440.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.160694,355.564332,93.828,0.0,0.2787,0,No target feature
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y29440.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,-70.786855,22.86207,93.822,0.0,0.2786,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y52480.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.390838,355.577019,93.82,0.0,0.2786,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y44160.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.452779,355.60024,93.824,0.0,0.2786,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y43520.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.441037,355.576054,93.813,0.0,0.2786,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y85120.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.058174,355.528334,93.821,0.0,0.2786,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76160.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.172492,355.56496,93.801,0.0,0.2785,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y50560.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.410246,355.602621,93.798,0.0,0.2785,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y46720.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.443946,355.579995,93.768,0.0,0.2784,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67840.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.234204,355.580292,93.78,0.0,0.2784,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y26240.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.632775,355.590696,93.75,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y12160.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.875539,355.526863,93.763,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y21120.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.665425,355.619928,93.756,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44160.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.435148,355.575317,93.749,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y76160.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.140636,355.538523,93.751,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y83840.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.069958,355.529796,93.748,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y67200.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.257063,355.577847,93.751,0.0,0.2783,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y60800.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.314126,355.57275,93.743,0.0,0.2782,0,No target feature
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y93440.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,-71.367394,22.725156,93.714,0.0,0.2781,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17920.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.676624,355.605925,93.709,0.0,0.2781,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y24320.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.650478,355.591707,93.689,0.0,0.278,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y22400.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.769612,355.51667,93.695,0.0,0.278,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y23680.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.77918,355.555426,93.696,0.0,0.278,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y17280.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.682511,355.606686,93.678,0.0,0.2779,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y24320.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.617726,355.598418,93.671,0.0,0.2779,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y43520.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.473449,355.581647,93.657,0.0,0.2778,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y24960.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.629991,355.616627,93.655,0.0,0.2778,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58240.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.305564,355.559043,93.666,0.0,0.2778,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y58880.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.316913,355.587814,93.611,0.0,0.2776,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y14720.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.740142,355.656651,93.617,0.0,0.2776,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y19200.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.664848,355.604434,93.58,0.0,0.2774,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65280.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.257837,355.58242,93.569,0.0,0.2773,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16640.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.688404,355.607433,93.558,0.0,0.2773,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y83200.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.109772,355.554298,93.56,0.0,0.2773,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y43520.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.574626,355.528546,93.568,0.0,0.2773,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y12800.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.868919,355.526228,93.543,0.0,0.2772,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x09600_y79360.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.180508,355.422521,93.527,0.0,0.2771,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46080.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.41748,355.573095,93.525,0.0,0.2771,0,No target feature
